"","species","year","week","DAYNO","DAYNO_adj","nm"
"2982","Pyronia tithonus",2011,43,298,298,2.13289360227619e-13
"2992","Pyronia tithonus",2011,43,299,299,1.22757198764346e-13
"3002","Pyronia tithonus",2011,43,300,300,7.06520467424518e-14
"3013","Pyronia tithonus",2011,43,301,301,4.06632911075138e-14
"3022","Pyronia tithonus",2011,43,302,302,2.3403472651287e-14
"3032","Pyronia tithonus",2011,43,303,303,1.34697049161948e-14
"3042","Pyronia tithonus",2011,44,304,304,7.75239440884356e-15
"3052","Pyronia tithonus",2011,44,305,305,4.4618363538173e-15
"3062","Pyronia tithonus",2011,44,306,306,0
"3072","Pyronia tithonus",2011,44,307,307,0
"3082","Pyronia tithonus",2011,44,308,308,0
"3092","Pyronia tithonus",2011,44,309,309,0
"3103","Pyronia tithonus",2011,44,310,310,0
"3113","Pyronia tithonus",2011,45,311,311,0
"3122","Pyronia tithonus",2011,45,312,312,0
"3132","Pyronia tithonus",2011,45,313,313,0
"3142","Pyronia tithonus",2011,45,314,314,0
"3152","Pyronia tithonus",2011,45,315,315,0
"3162","Pyronia tithonus",2011,45,316,316,0
"3172","Pyronia tithonus",2011,45,317,317,0
"3182","Pyronia tithonus",2011,46,318,318,0
"3192","Pyronia tithonus",2011,46,319,319,0
"3202","Pyronia tithonus",2011,46,320,320,0
"3213","Pyronia tithonus",2011,46,321,321,0
"3222","Pyronia tithonus",2011,46,322,322,0
"3232","Pyronia tithonus",2011,46,323,323,0
"3242","Pyronia tithonus",2011,46,324,324,0
"3252","Pyronia tithonus",2011,47,325,325,0
"3262","Pyronia tithonus",2011,47,326,326,0
"3272","Pyronia tithonus",2011,47,327,327,0
"3282","Pyronia tithonus",2011,47,328,328,0
"3292","Pyronia tithonus",2011,47,329,329,0
"3302","Pyronia tithonus",2011,47,330,330,0
"3313","Pyronia tithonus",2011,47,331,331,0
"3322","Pyronia tithonus",2011,48,332,332,0
"3332","Pyronia tithonus",2011,48,333,333,0
"3342","Pyronia tithonus",2011,48,334,334,0
"3352","Pyronia tithonus",2011,48,335,335,0
"3362","Pyronia tithonus",2011,48,336,336,0
"3372","Pyronia tithonus",2011,48,337,337,0
"3382","Pyronia tithonus",2011,48,338,338,0
"3392","Pyronia tithonus",2011,49,339,339,0
"3402","Pyronia tithonus",2011,49,340,340,0
"3413","Pyronia tithonus",2011,49,341,341,0
"3422","Pyronia tithonus",2011,49,342,342,0
"3432","Pyronia tithonus",2011,49,343,343,0
"3442","Pyronia tithonus",2011,49,344,344,0
"3452","Pyronia tithonus",2011,49,345,345,0
"3462","Pyronia tithonus",2011,50,346,346,0
"3472","Pyronia tithonus",2011,50,347,347,0
"3482","Pyronia tithonus",2011,50,348,348,0
"3492","Pyronia tithonus",2011,50,349,349,0
"3502","Pyronia tithonus",2011,50,350,350,0
"3513","Pyronia tithonus",2011,50,351,351,0
"3522","Pyronia tithonus",2011,50,352,352,0
"3532","Pyronia tithonus",2011,51,353,353,0
"3542","Pyronia tithonus",2011,51,354,354,0
"3552","Pyronia tithonus",2011,51,355,355,0
"3562","Pyronia tithonus",2011,51,356,356,0
"3572","Pyronia tithonus",2011,51,357,357,0
"3582","Pyronia tithonus",2011,51,358,358,0
"3592","Pyronia tithonus",2011,51,359,359,0
"3602","Pyronia tithonus",2011,52,360,360,0
"3613","Pyronia tithonus",2011,52,361,361,0
"3622","Pyronia tithonus",2011,52,362,362,0
"3632","Pyronia tithonus",2011,52,363,363,0
"3642","Pyronia tithonus",2011,52,364,364,0
"3652","Pyronia tithonus",2011,52,365,365,0
"1104","Pyronia tithonus",2012,0,1,1,0
"2104","Pyronia tithonus",2012,1,2,2,0
"3104","Pyronia tithonus",2012,1,3,3,0
"4103","Pyronia tithonus",2012,1,4,4,0
"5103","Pyronia tithonus",2012,1,5,5,0
"6103","Pyronia tithonus",2012,1,6,6,0
"7103","Pyronia tithonus",2012,1,7,7,0
"8104","Pyronia tithonus",2012,1,8,8,0
"9104","Pyronia tithonus",2012,2,9,9,0
"10103","Pyronia tithonus",2012,2,10,10,0
"1114","Pyronia tithonus",2012,2,11,11,0
"1214","Pyronia tithonus",2012,2,12,12,0
"1314","Pyronia tithonus",2012,2,13,13,0
"1414","Pyronia tithonus",2012,2,14,14,0
"1514","Pyronia tithonus",2012,2,15,15,0
"1614","Pyronia tithonus",2012,3,16,16,0
"1714","Pyronia tithonus",2012,3,17,17,0
"1814","Pyronia tithonus",2012,3,18,18,0
"1914","Pyronia tithonus",2012,3,19,19,0
"2014","Pyronia tithonus",2012,3,20,20,0
"2114","Pyronia tithonus",2012,3,21,21,0
"22102","Pyronia tithonus",2012,3,22,22,0
"23102","Pyronia tithonus",2012,4,23,23,0
"24102","Pyronia tithonus",2012,4,24,24,0
"2560","Pyronia tithonus",2012,4,25,25,0
"2614","Pyronia tithonus",2012,4,26,26,0
"2714","Pyronia tithonus",2012,4,27,27,0
"2814","Pyronia tithonus",2012,4,28,28,0
"2914","Pyronia tithonus",2012,4,29,29,0
"3014","Pyronia tithonus",2012,5,30,30,0
"3114","Pyronia tithonus",2012,5,31,31,0
"3214","Pyronia tithonus",2012,5,32,32,0
"3314","Pyronia tithonus",2012,5,33,33,0
"3414","Pyronia tithonus",2012,5,34,34,0
"3514","Pyronia tithonus",2012,5,35,35,0
"3614","Pyronia tithonus",2012,5,36,36,0
"3713","Pyronia tithonus",2012,6,37,37,0
"3813","Pyronia tithonus",2012,6,38,38,0
"3913","Pyronia tithonus",2012,6,39,39,0
"4013","Pyronia tithonus",2012,6,40,40,0
"4113","Pyronia tithonus",2012,6,41,41,0
"4213","Pyronia tithonus",2012,6,42,42,0
"4313","Pyronia tithonus",2012,6,43,43,0
"4413","Pyronia tithonus",2012,7,44,44,0
"4513","Pyronia tithonus",2012,7,45,45,0
"4613","Pyronia tithonus",2012,7,46,46,0
"4713","Pyronia tithonus",2012,7,47,47,0
"4813","Pyronia tithonus",2012,7,48,48,0
"4913","Pyronia tithonus",2012,7,49,49,0
"5013","Pyronia tithonus",2012,7,50,50,0
"5113","Pyronia tithonus",2012,8,51,51,0
"5213","Pyronia tithonus",2012,8,52,52,0
"5313","Pyronia tithonus",2012,8,53,53,0
"5413","Pyronia tithonus",2012,8,54,54,0
"5513","Pyronia tithonus",2012,8,55,55,0
"5613","Pyronia tithonus",2012,8,56,56,0
"5713","Pyronia tithonus",2012,8,57,57,0
"5813","Pyronia tithonus",2012,9,58,58,0
"5913","Pyronia tithonus",2012,9,59,59,0
"6013","Pyronia tithonus",2012,9,60,60,6.20160105491425e-11
"6113","Pyronia tithonus",2012,9,61,61,7.02564790683416e-11
"6213","Pyronia tithonus",2012,9,62,62,7.95919119493984e-11
"6313","Pyronia tithonus",2012,9,63,63,9.01678041906793e-11
"6413","Pyronia tithonus",2012,9,64,64,1.02148983652229e-10
"6513","Pyronia tithonus",2012,10,65,65,1.15722179938167e-10
"6613","Pyronia tithonus",2012,10,66,66,1.31098934623119e-10
"6713","Pyronia tithonus",2012,10,67,67,1.48518898179244e-10
"6813","Pyronia tithonus",2012,10,68,68,1.682535649873e-10
"6913","Pyronia tithonus",2012,10,69,69,1.90610504642781e-10
"7013","Pyronia tithonus",2012,10,70,70,2.15938155503082e-10
"7113","Pyronia tithonus",2012,10,71,71,2.44631255184283e-10
"7213","Pyronia tithonus",2012,11,72,72,2.77136992643173e-10
"7313","Pyronia tithonus",2012,11,73,73,3.1396197772621e-10
"7414","Pyronia tithonus",2012,11,74,74,3.55680136807536e-10
"7514","Pyronia tithonus",2012,11,75,75,4.02941657571506e-10
"7614","Pyronia tithonus",2012,11,76,76,4.56483122346326e-10
"7714","Pyronia tithonus",2012,11,77,77,5.17138987919292e-10
"7814","Pyronia tithonus",2012,11,78,78,5.85854590749348e-10
"7914","Pyronia tithonus",2012,12,79,79,6.63700880266355e-10
"8014","Pyronia tithonus",2012,12,80,80,7.51891109879168e-10
"8114","Pyronia tithonus",2012,12,81,81,8.51799745825931e-10
"8214","Pyronia tithonus",2012,12,82,82,9.6498412486374e-10
"8314","Pyronia tithonus",2012,12,83,83,1.09320968214298e-09
"8414","Pyronia tithonus",2012,12,84,84,1.23847728696414e-09
"8514","Pyronia tithonus",2012,12,85,85,1.40305448812793e-09
"8614","Pyronia tithonus",2012,13,86,86,1.58951115739826e-09
"8714","Pyronia tithonus",2012,13,87,87,1.80075991445338e-09
"8814","Pyronia tithonus",2012,13,88,88,2.04010197763879e-09
"8914","Pyronia tithonus",2012,13,89,89,2.31127917211598e-09
"9014","Pyronia tithonus",2012,13,90,90,2.61853292617772e-09
"9114","Pyronia tithonus",2012,13,91,91,2.96667119920219e-09
"9214","Pyronia tithonus",2012,13,92,92,3.36114441280466e-09
"9314","Pyronia tithonus",2012,14,93,93,3.80813160232975e-09
"9414","Pyronia tithonus",2012,14,94,94,4.31463817131621e-09
"9514","Pyronia tithonus",2012,14,95,95,4.88860681970197e-09
"9614","Pyronia tithonus",2012,14,96,96,5.53904343043826e-09
"9714","Pyronia tithonus",2012,14,97,97,6.27615994240519e-09
"9814","Pyronia tithonus",2012,14,98,98,7.1115365141125e-09
"9914","Pyronia tithonus",2012,14,99,99,8.05830559724264e-09
"10014","Pyronia tithonus",2012,15,100,100,9.131360896901e-09
"10114","Pyronia tithonus",2012,15,101,101,1.03475946024681e-08
"10214","Pyronia tithonus",2012,15,102,102,1.17261667360216e-08
"10314","Pyronia tithonus",2012,15,103,103,1.32888109921894e-08
"10414","Pyronia tithonus",2012,15,104,104,1.5060182042871e-08
"10514","Pyronia tithonus",2012,15,105,105,1.70682499626261e-08
"10614","Pyronia tithonus",2012,15,106,106,1.93447482071985e-08
"10714","Pyronia tithonus",2012,16,107,107,2.19256824617606e-08
"10814","Pyronia tithonus",2012,16,108,108,2.48519086819999e-08
"10914","Pyronia tithonus",2012,16,109,109,2.81697897972321e-08
"1105","Pyronia tithonus",2012,16,110,110,3.19318922557809e-08
"1115","Pyronia tithonus",2012,16,111,111,3.61975423661643e-08
"1123","Pyronia tithonus",2012,16,112,112,4.10338033689201e-08
"1133","Pyronia tithonus",2012,16,113,113,4.65165604831976e-08
"1143","Pyronia tithonus",2012,17,114,114,5.27316579160374e-08
"1153","Pyronia tithonus",2012,17,115,115,5.97761778907309e-08
"1163","Pyronia tithonus",2012,17,116,116,6.775987877584e-08
"1173","Pyronia tithonus",2012,17,117,117,7.68068112173141e-08
"1183","Pyronia tithonus",2012,17,118,118,8.70571332760783e-08
"1193","Pyronia tithonus",2012,17,119,119,9.86691478835001e-08
"1203","Pyronia tithonus",2012,17,120,120,1.11821588464724e-07
"1215","Pyronia tithonus",2012,18,121,121,1.2671618136323e-07
"1223","Pyronia tithonus",2012,18,122,122,1.43580516748242e-07
"1233","Pyronia tithonus",2012,18,123,123,1.62671263019608e-07
"1243","Pyronia tithonus",2012,18,124,124,1.84277763362951e-07
"1253","Pyronia tithonus",2012,18,125,125,2.08726057072195e-07
"1263","Pyronia tithonus",2012,18,126,126,2.36383372568277e-07
"1273","Pyronia tithonus",2012,18,127,127,2.67663143723341e-07
"1283","Pyronia tithonus",2012,19,128,128,3.03030606170137e-07
"1293","Pyronia tithonus",2012,19,129,129,3.43009035757523e-07
"1303","Pyronia tithonus",2012,19,130,130,3.88186697224735e-07
"1315","Pyronia tithonus",2012,19,131,131,4.39226503528111e-07
"1323","Pyronia tithonus",2012,19,132,132,4.96891003703181e-07
"1333","Pyronia tithonus",2012,19,133,133,5.62053364443904e-07
"1343","Pyronia tithonus",2012,19,134,134,6.3570694035881e-07
"1353","Pyronia tithonus",2012,20,135,135,7.18982794542891e-07
"1363","Pyronia tithonus",2012,20,136,136,8.1316999830293e-07
"1373","Pyronia tithonus",2012,20,137,137,9.19739125561994e-07
"1383","Pyronia tithonus",2012,20,138,138,1.04036947749147e-06
"1393","Pyronia tithonus",2012,20,139,139,1.17698066824379e-06
"1403","Pyronia tithonus",2012,20,140,140,1.3317693159446e-06
"1415","Pyronia tithonus",2012,20,141,141,1.50725171792109e-06
"1423","Pyronia tithonus",2012,21,142,142,1.70631354981275e-06
"1433","Pyronia tithonus",2012,21,143,143,1.93226781996065e-06
"1443","Pyronia tithonus",2012,21,144,144,2.18892253964686e-06
"1453","Pyronia tithonus",2012,21,145,145,2.48065984405894e-06
"1463","Pyronia tithonus",2012,21,146,146,2.81252862766197e-06
"1473","Pyronia tithonus",2012,21,147,147,3.1903531523905e-06
"1483","Pyronia tithonus",2012,21,148,148,3.62086056166462e-06
"1493","Pyronia tithonus",2012,22,149,149,4.11183080472193e-06
"1503","Pyronia tithonus",2012,22,150,150,4.67227316499753e-06
"1515","Pyronia tithonus",2012,22,151,151,5.31263441885114e-06
"1523","Pyronia tithonus",2012,22,152,152,6.045040064313e-06
"1533","Pyronia tithonus",2012,22,153,153,6.88352629463896e-06
"1543","Pyronia tithonus",2012,22,154,154,7.84436560496828e-06
"1553","Pyronia tithonus",2012,22,155,155,8.94648038454535e-06
"1563","Pyronia tithonus",2012,23,156,156,1.02119014496739e-05
"1573","Pyronia tithonus",2012,23,157,157,1.16663098514872e-05
"1583","Pyronia tithonus",2012,23,158,158,1.33396786363215e-05
"1593","Pyronia tithonus",2012,23,159,159,1.52670340173258e-05
"1603","Pyronia tithonus",2012,23,160,160,1.74893594018885e-05
"1615","Pyronia tithonus",2012,23,161,161,2.00546705621834e-05
"1623","Pyronia tithonus",2012,23,162,162,2.30192961283662e-05
"1633","Pyronia tithonus",2012,24,163,163,2.64494047637388e-05
"1643","Pyronia tithonus",2012,24,164,164,3.04228291429434e-05
"1653","Pyronia tithonus",2012,24,165,165,3.50312475626438e-05
"1663","Pyronia tithonus",2012,24,166,166,4.03827971216462e-05
"1673","Pyronia tithonus",2012,24,167,167,4.66052084762168e-05
"1683","Pyronia tithonus",2012,24,168,168,5.38495719061716e-05
"1693","Pyronia tithonus",2012,24,169,169,6.22948686903707e-05
"1703","Pyronia tithonus",2012,25,170,170,7.21534316755626e-05
"1715","Pyronia tithonus",2012,25,171,171,8.36775357920499e-05
"1723","Pyronia tithonus",2012,25,172,172,9.71673648294465e-05
"1733","Pyronia tithonus",2012,25,173,173,0.000112980657176584
"1743","Pyronia tithonus",2012,25,174,174,0.000131543897018312
"1753","Pyronia tithonus",2012,25,175,175,0.000153356100047435
"1763","Pyronia tithonus",2012,25,176,176,0.000178998756618049
"1773","Pyronia tithonus",2012,26,177,177,0.000209156606256987
"1783","Pyronia tithonus",2012,26,178,178,0.000244635668652245
"1793","Pyronia tithonus",2012,26,179,179,0.000286383899407678
"1803","Pyronia tithonus",2012,26,180,180,0.000335515084971975
"1815","Pyronia tithonus",2012,26,181,181,0.000393336405226936
"1823","Pyronia tithonus",2012,26,182,182,0.000461380127432688
"1833","Pyronia tithonus",2012,26,183,183,0.000541439927226809
"1843","Pyronia tithonus",2012,27,184,184,0.000635612358873439
"1853","Pyronia tithonus",2012,27,185,185,0.000746344015085557
"1863","Pyronia tithonus",2012,27,186,186,0.000876484922964335
"1873","Pyronia tithonus",2012,27,187,187,0.00102934871264189
"1883","Pyronia tithonus",2012,27,188,188,0.00120878006400836
"1893","Pyronia tithonus",2012,27,189,189,0.0014192298785421
"1903","Pyronia tithonus",2012,27,190,190,0.00166583853098475
"1915","Pyronia tithonus",2012,28,191,191,0.00195452742184029
"1923","Pyronia tithonus",2012,28,192,192,0.00229209886813504
"1933","Pyronia tithonus",2012,28,193,193,0.00268634412771368
"1943","Pyronia tithonus",2012,28,194,194,0.00314615904243606
"1953","Pyronia tithonus",2012,28,195,195,0.0036816458635852
"1963","Pyronia tithonus",2012,28,196,196,0.00430351954380867
"1973","Pyronia tithonus",2012,28,197,197,0.00502249091817914
"1983","Pyronia tithonus",2012,29,198,198,0.00584947116936507
"1993","Pyronia tithonus",2012,29,199,199,0.00679523632548099
"2003","Pyronia tithonus",2012,29,200,200,0.00786994130366918
"2015","Pyronia tithonus",2012,29,201,201,0.00908250907511346
"2023","Pyronia tithonus",2012,29,202,202,0.0104398932648709
"2033","Pyronia tithonus",2012,29,203,203,0.0119462224981524
"2043","Pyronia tithonus",2012,29,204,204,0.0136018478998686
"2053","Pyronia tithonus",2012,30,205,205,0.0154023310962809
"2063","Pyronia tithonus",2012,30,206,206,0.0173374281167804
"2073","Pyronia tithonus",2012,30,207,207,0.0193901434139232
"2083","Pyronia tithonus",2012,30,208,208,0.0215359458233545
"2093","Pyronia tithonus",2012,30,209,209,0.0237422520665047
"2105","Pyronia tithonus",2012,30,210,210,0.025968290289949
"2115","Pyronia tithonus",2012,30,211,211,0.0281654529095627
"2123","Pyronia tithonus",2012,31,212,212,0.030278231757467
"2133","Pyronia tithonus",2012,31,213,213,0.032245797172421
"2143","Pyronia tithonus",2012,31,214,214,0.0340042357217743
"2153","Pyronia tithonus",2012,31,215,215,0.0354894003308846
"2163","Pyronia tithonus",2012,31,216,216,0.0366404272034409
"2173","Pyronia tithonus",2012,31,217,217,0.0374137213206471
"2183","Pyronia tithonus",2012,31,218,218,0.0377929575565525
"21912","Pyronia tithonus",2012,32,219,219,0.0377761566577598
"22012","Pyronia tithonus",2012,32,220,220,0.037373941723472
"22112","Pyronia tithonus",2012,32,221,221,0.036608472121612
"22212","Pyronia tithonus",2012,32,222,222,0.03551184150095
"22312","Pyronia tithonus",2012,32,223,223,0.0341240836528209
"22412","Pyronia tithonus",2012,32,224,224,0.0324909448170996
"22512","Pyronia tithonus",2012,32,225,225,0.030661581066676
"22612","Pyronia tithonus",2012,33,226,226,0.0286863264817444
"22712","Pyronia tithonus",2012,33,227,227,0.0266146548573184
"22812","Pyronia tithonus",2012,33,228,228,0.0244934281787277
"22912","Pyronia tithonus",2012,33,229,229,0.0223654926585536
"23012","Pyronia tithonus",2012,33,230,230,0.0202686510552577
"23112","Pyronia tithonus",2012,33,231,231,0.0182350109819201
"23212","Pyronia tithonus",2012,33,232,232,0.0162906848768764
"23312","Pyronia tithonus",2012,34,233,233,0.0144557993327536
"23412","Pyronia tithonus",2012,34,234,234,0.0127447598802676
"23512","Pyronia tithonus",2012,34,235,235,0.0111667117693108
"23612","Pyronia tithonus",2012,34,236,236,0.00972613698243062
"23712","Pyronia tithonus",2012,34,237,237,0.00842353279964452
"23812","Pyronia tithonus",2012,34,238,238,0.00725629080804206
"23912","Pyronia tithonus",2012,34,239,239,0.00621943519033173
"24012","Pyronia tithonus",2012,35,240,240,0.00530585206466396
"24112","Pyronia tithonus",2012,35,241,241,0.00450691445691571
"24212","Pyronia tithonus",2012,35,242,242,0.00381307673445848
"24312","Pyronia tithonus",2012,35,243,243,0.00321437018819621
"24412","Pyronia tithonus",2012,35,244,244,0.00270079996119393
"24512","Pyronia tithonus",2012,35,245,245,0.0022626490155591
"24612","Pyronia tithonus",2012,35,246,246,0.00189069846977883
"24712","Pyronia tithonus",2012,36,247,247,0.00157637568813287
"24812","Pyronia tithonus",2012,36,248,248,0.00131184227447714
"24912","Pyronia tithonus",2012,36,249,249,0.00109003393438221
"25012","Pyronia tithonus",2012,36,250,250,0.00090466331927718
"25112","Pyronia tithonus",2012,36,251,251,0.000750195709844133
"25212","Pyronia tithonus",2012,36,252,252,0.000621805939965162
"25312","Pyronia tithonus",2012,36,253,253,0.000515323463094879
"25412","Pyronia tithonus",2012,37,254,254,0.000427171029425533
"25510","Pyronia tithonus",2012,37,255,255,0.000354301144091161
"2563","Pyronia tithonus",2012,37,256,256,0.000294133351314828
"2573","Pyronia tithonus",2012,37,257,257,0.000244494450083101
"2583","Pyronia tithonus",2012,37,258,258,0.000203562970307529
"2593","Pyronia tithonus",2012,37,259,259,0.00016980244211711
"2603","Pyronia tithonus",2012,37,260,260,0.00014190408524622
"2615","Pyronia tithonus",2012,38,261,261,0.000118801161237689
"2623","Pyronia tithonus",2012,38,262,262,9.96300391668806e-05
"2633","Pyronia tithonus",2012,38,263,263,8.36898426960777e-05
"2643","Pyronia tithonus",2012,38,264,264,7.04104377558823e-05
"2653","Pyronia tithonus",2012,38,265,265,5.93269725388153e-05
"2663","Pyronia tithonus",2012,38,266,266,5.00595781946233e-05
"2673","Pyronia tithonus",2012,38,267,267,4.2297144488987e-05
"2683","Pyronia tithonus",2012,39,268,268,3.57843211485204e-05
"2693","Pyronia tithonus",2012,39,269,269,3.0311078892899e-05
"2703","Pyronia tithonus",2012,39,270,270,2.57043065761275e-05
"2715","Pyronia tithonus",2012,39,271,271,2.18210318113874e-05
"2723","Pyronia tithonus",2012,39,272,272,1.85429391063887e-05
"2733","Pyronia tithonus",2012,39,273,273,1.57719273770168e-05
"2743","Pyronia tithonus",2012,39,274,274,1.34265019488271e-05
"2753","Pyronia tithonus",2012,40,275,275,1.14388380399817e-05
"2763","Pyronia tithonus",2012,40,276,276,9.75238574589949e-06
"2773","Pyronia tithonus",2012,40,277,277,8.31991264863622e-06
"2783","Pyronia tithonus",2012,40,278,278,7.10190085148646e-06
"2793","Pyronia tithonus",2012,40,279,279,6.06523165595844e-06
"2803","Pyronia tithonus",2012,40,280,280,5.18210416096388e-06
